epoch_ns	p99_us
1787125146215425519	57540607
1787125146298680374	59146239
1787125146420693882	67502079
1787125146504169521	57573375
1787125146626974805	67567615
1787125146709908933	58687487
1787125146831545632	57704447
1787125146912597353	67764223
1787125147015866081	58818559
1787125147097010409	58753023
1787125147219770500	73531391
1787125147321022007	56852479
1787125147424857447	73334783
1787125147505803060	48791551
1787125147628060376	58261503
1787125147715942253	73334783
1787125147817978895	67764223
1787125147921522925	67829759
1787125148024408663	59342847
1787125148145989084	67698687
1787125148248777438	57442303
1787125148351843841	48988159
1787125148433054687	67960831
1787125148535650343	55214079
1787125148660057606	59342847
1787125148740977899	68026367
1787125148826541910	68026367
1787125148908828341	57212927
1787125149031547508	57278463
1787125149137991570	67960831
1787125149219504331	67895295
1787125149321138791	58032127
1787125149402119953	58687487
1787125149505228851	73400319
1787125149589724307	55279615
1787125149675821189	67829759
1787125149817400587	57442303
1787125149903551037	57343999
1787125150007468793	67895295
1787125150092552633	67960831
1787125150363916210	58163199
1787125150489534710	57704447
1787125150572570217	58130431
1787125150633777699	55410687
1787125150743789951	59179007
1787125150848524526	67960831
1787125150955550023	58163199
1787125151039058404	59211775
1787125151141785321	68222975
1787125151251188598	57966591
1787125151353546919	58392575
1787125151439526397	45744127
1787125151541149941	59506687
1787125151611545608	68550655
1787125151714751022	49774591
1787125151817650879	55705599
1787125151898535272	48922623
1787125152000696215	59899903
1787125152101921998	50003967
1787125152183740943	58621951
1787125152264790800	59047935
1787125152365934038	58720255
1787125152448552914	60129279
1787125152549935908	46366719
1787125152631347831	69337087
1787125152735169036	58982399
1787125152816122242	53936127
1787125152917660748	69533695
1787125153020397394	60456959
1787125153121518592	59211775
1787125153226542545	60686335
1787125153327677774	58687487
1787125153408970300	58327039
1787125153510130231	60358655
1787125153591673261	55541759
1787125153697737615	69926911
1787125153803646584	59604991
1787125153908747123	58228735
1787125153990178084	59408383
1787125154094179984	69468159
1787125154175087094	74842111
1787125154296383838	59342847
1787125154398091943	56066047
1787125154483776207	69795839
1787125154606556120	69926911
1787125154689551200	59506687
1787125154812184729	60194815
1787125154914713079	60325887
1787125155019106679	58556415
1787125155100865739	58654719
1787125155203960909	60522495
1787125155306504510	53837823
1787125155390558625	70123519
1787125155472607212	56426495
1787125155596005602	59768831
1787125155677002513	59670527
1787125155779174381	60653567
1787125155882492048	53641215
1787125155986530324	56688639
1787125156072529343	70713343
1787125156173791599	59834367
1787125156297545123	70778879
1787125156381713799	59998207
1787125156485516508	56066047
1787125156590728040	55934975
1787125156675577398	70909951
1787125156801556784	55803903
1787125156909543178	51118079
1787125157017286594	60620799
1787125157101761768	59768831
1787125157205533684	71303167
1787125157318304411	54263807
1787125157414847840	62062591
1787125157503736541	51314687
1787125157610533121	60850175
1787125157716542523	59965439
1787125157838131422	61014015
1787125157942564297	56459263
1787125158024527807	60063743
1787125158118546003	56524799
1787125158205563423	71565311
1787125158307732403	62717951
1787125158414564549	77070335
1787125158518731533	77135871
1787125158623862906	55083007
1787125158706311274	62619647
1787125158811291476	62324735
1787125158897533003	62160895
1787125159012978211	61767679
1787125159101977627	60489727
1787125159206213802	61636607
1787125159297247299	60424191
1787125159404540124	52363263
1787125159491975664	61833215
1787125159600597514	52330495
1787125159704549836	61800447
1787125159787145938	57278463
1787125159900528851	49676287
1787125159992528385	62095359
1787125160110635469	61079551
1787125160216027454	55574527
1787125160298111286	62193663
1787125160402482712	62390271
1787125160506104490	62128127
1787125160611314238	73596927
1787125160700489161	57638911
1787125160783860051	73727999
1787125160900596240	77529087
1787125160971452722	62619647
1787125161056011480	57704447
1787125161162842059	73727999
1787125161268548240	61603839
1787125161353532087	57540607
1787125161457529382	73859071
1787125161539833816	73727999
1787125161642733092	62128127
1787125161726727033	73334783
1787125161828649129	61865983
1787125161909917477	73400319
1787125161993962585	53051391
1787125162077550348	73334783
1787125162169750995	73400319
1787125162255534969	62521343
1787125162337499388	78577663
1787125162441726190	78577663
1787125162522644680	78643199
1787125162644667204	78381055
1787125162729195850	77922303
1787125162832725062	72810495
1787125162913793593	62095359
1787125162994701999	61243391
1787125163118441718	78249983
1787125163201270193	62160895
1787125163322834054	61603839
1787125163444183225	73072639
1787125163546833833	72876031
1787125163648781239	61898751
1787125163750986976	61997055
1787125163853112724	61505535
1787125163954978264	73203711
1787125164060738400	61964287
1787125164164931016	61865983
1787125164268548185	62488575
1787125164353525705	73400319
1787125164481124061	62128127
1787125164562560273	57081855
1787125164664802786	56786943
1787125164767525409	61833215
1787125164869337473	62029823
1787125164972533043	63078399
1787125165075765255	57311231
1787125165158183095	57311231
1787125165280400786	63242239
1787125165364988267	57376767
1787125165453330999	63307775
1787125165602577968	62586879
1787125165687223482	62554111
1787125165791322192	57606143
1787125165896177401	80084991
1787125165979214822	62423039
1787125166080316210	73793535
1787125166164632568	57966591
1787125166267946748	73793535
1787125166381606359	62521343
1787125166487976984	73924607
1787125166598245138	62619647
1787125166685537211	58359807
1787125166790184938	58294271
1787125166895562265	62750719
1787125166979125962	62750719
1787125167142032240	62947327
1787125167204955298	62849023
1787125167292540511	58294271
1787125167396532072	62980095
1787125167479135485	58359807
1787125167586738304	74776575
1787125167692737728	64585727
1787125167758530402	79691775
1787125167845572549	79691775
1787125167953537807	74776575
1787125168039159022	62914559
1787125168124554889	64126975
1787125168233330900	58884095
1787125168340141997	63078399
1787125168412738211	63799295
1787125168519531402	74907647
1787125168627549534	63700991
1787125168710858360	57376767
1787125168818751421	57049087
1787125168926523352	64618495
1787125169052703289	63930367
1787125169166703978	75497471
1787125169271009059	56492031
1787125169372144418	75366399
1787125169456526301	58556415
1787125169564603668	64061439
1787125169669471536	75628543
1787125169757532093	52723711
1787125169838488826	56197119
1787125169944136738	64421887
1787125170048516459	64552959
1787125170132545682	58523647
1787125170234057327	76021759
1787125170336589919	65437695
1787125170437754386	80543743
1787125170544996694	64651263
1787125170629980826	80281599
1787125170712711379	80216063
1787125170803267747	80281599
1787125170928514611	80347135
1787125171012713932	76283903
1787125171115412382	54788095
1787125171218586923	64815103
1787125171299533163	64913407
1787125171401953071	65077247
1787125171549280706	76611583
1787125171613541592	65044479
1787125171719744470	65011711
1787125171803857355	58556415
1787125171917557742	76742655
1787125172023523886	64651263
1787125172124915489	64716799
1787125172228474033	64913407
1787125172313526766	55083007
1787125172397524602	66125823
1787125172520543587	77135871
1787125172621695204	53477375
1787125172703474496	77135871
1787125172805399096	58916863
1787125172887348994	65175551
1787125172989656626	65011711
1787125173092018164	77398015
1787125173194881368	66387967
1787125173298082151	56328191
1787125173401545636	77463551
1787125173503742837	59113471
1787125173585058764	66093055
1787125173688024029	65568767
1787125173789814159	58916863
1787125173873862946	65437695
1787125173995191364	77922303
1787125174098749172	66486271
1787125174199886947	65634303
1787125174301954521	80478207
1787125174384224501	78053375
1787125174522533685	66584575
1787125174586530060	55214079
1787125174670947826	66748415
1787125174776544703	78381055
1787125174861605698	59342847
1787125174969584636	66912255
1787125175054192682	78643199
1787125175159459346	65601535
1787125175241540164	78774271
1787125175343316538	65667071
1787125175457540946	78839807
1787125175539794354	59375615
1787125175649528061	65961983
1787125175713543175	67108863
1787125175817053655	48201727
1787125175898434747	66158591
1787125176005727463	67174399
1787125176110669383	79101951
1787125176236537341	59670527
1787125176304098243	67502079
1787125176410098685	79101951
1787125176494742978	67567615
1787125176604588509	78905343
1787125176689534904	67502079
1787125176775542591	50364415
1787125176882542587	67633151
1787125176990930769	79233023
1787125177071873832	65667071
1787125177173994446	67960831
1787125177256282472	79364095
1787125177358156668	59736063
1787125177464028666	59703295
1787125177548128588	66813951
1787125177632540668	65765375
1787125177738563278	56033279
1787125177840688928	79691775
1787125177927522721	65961983
1787125178033543880	68550655
1787125178121785099	67174399
1787125178226309535	58523647
1787125178330526371	67305471
1787125178416971307	81854463
1787125178506569748	59801599
1787125178615666165	67502079
1787125178699539416	80347135
1787125178804597443	67502079
1787125178888737846	68943871
1787125178999052054	56098815
1787125179103180117	67698687
1787125179204439414	80412671
1787125179310562734	59604991
1787125179392400607	69206015
1787125179499691638	59211775
1787125179606078842	80478207
1787125179690455313	59047935
1787125179795931819	66191359
1787125179898659704	69402623
1787125179981865200	59342847
1787125180083060011	66224127
1787125180189434456	80478207
1787125180293503337	65863679
1787125180377276582	80543743
1787125180479800829	65667071
1787125180564665138	70057983
1787125180667777760	80609279
1787125180769142050	70254591
1787125180870543598	59572223
1787125180972107071	58851327
1787125181073480047	68812799
1787125181174555841	65667071
1787125181256792769	58884095
1787125181361011516	68878335
1787125181463388508	57769983
1787125181584736822	69795839
1787125181667112643	66093055
1787125181769126855	81002495
1787125181872404308	59670527
1787125181974575803	66191359
1787125182055548790	59834367
1787125182177516327	69206015
1787125182282656265	70254591
1787125182364796803	70254591
1787125182468755760	81264639
1787125182572452492	69074943
1787125182653443218	66387967
1787125182757805992	81330175
1787125182838739733	66224127
1787125182922557798	70647807
1787125183027853719	81199103
1787125183130539566	83361791
1787125183233710855	80871423
1787125183318712817	70844415
1787125183442733210	70713343
1787125183528635913	83623935
1787125183631055964	70713343
1787125183757830979	68550655
1787125183863175293	83820543
1787125183945732321	70975487
1787125184033304589	81199103
1787125184140298971	65863679
1787125184246533057	71041023
1787125184336669789	81461247
1787125184439529567	59244543
1787125184545354624	81526783
1787125184630602453	70778879
1787125184738791561	59277311
1787125184840035853	68812799
1787125184949528047	81854463
1787125185031750545	66125823
1787125185136014306	69074943
1787125185216971486	58818559
1787125185319718027	58753023
1787125185423543715	55279615
1787125185484997189	69074943
1787125185586529691	58982399
1787125185707880336	82051071
1787125185790118113	71368703
1787125185912999667	69140479
1787125186003487039	71499775
1787125186093897682	59146239
1787125186196540931	84869119
1787125186302973526	82509823
1787125186409745640	84934655
1787125186516065266	71499775
1787125186620094389	71630847
1787125186723556817	58327039
1787125186828843521	71565311
1787125186910794353	67010559
1787125187013703039	69664767
1787125187097151298	69664767
1787125187200081887	85393407
1787125187304725305	67371007
1787125187385886637	82903039
1787125187510528990	58064895
1787125187592964625	58130431
1787125187694226569	69992447
1787125187797584515	71761919
1787125187880435118	58261503
1787125187984567750	50266111
1787125188088576420	71958527
1787125188171758623	70254591
1787125188275558847	67960831
1787125188377746672	68091903
1787125188478892158	83623935
1787125188562234633	70254591
1787125188643193809	72548351
1787125188745758536	70451199
1787125188869559692	70320127
1787125188950529275	68419583
1787125189035553600	72679423
1787125189141410813	83427327
1787125189245581108	68550655
1787125189349565715	70713343
1787125189413960214	72810495
1787125189536538782	51150847
1787125189622531647	58851327
1787125189708439128	83492863
1787125189812490105	58818559
1787125189896390965	73007103
1787125189997594460	69140479
1787125190101521263	70975487
1787125190182448313	59113471
1787125190267197966	69206015
1787125190368446921	73138175
1787125190474126001	56950783
1787125190558903033	59375615
1787125190647553749	73400319
1787125190733529630	70844415
1787125190817190861	70647807
1787125190918537301	56426495
1787125190981937042	83623935
1787125191106240606	69795839
1787125191190126149	70778879
1787125191313580221	73465855
1787125191398410813	73531391
1787125191512546754	83361791
1787125191621619090	69795839
1787125191727023744	73727999
1787125191829849672	73727999
1787125191911947654	82706431
1787125191997613964	82706431
1787125192100181574	72941567
1787125192206528148	70189055
1787125192294532789	82706431
1787125192397731000	71041023
1787125192501213241	73269247
1787125192591630649	59310079
1787125192700591045	82771967
1787125192810786876	70844415
1787125192915536941	73007103
1787125193023127037	58687487
1787125193108521540	82968575
1787125193194005627	70647807
1787125193295148743	87490559
1787125193400541345	59768831
1787125193505642927	73400319
1787125193596756292	71041023
1787125193697962366	71041023
1787125193780093246	59801599
1787125193901991673	59899903
1787125194020555624	73727999
1787125194126042489	73859071
1787125194232565481	60162047
1787125194318481601	71041023
1787125194429409152	74055679
1787125194530717849	59047935
1787125194611658960	74252287
1787125194714542567	83755007
1787125194799545180	73793535
1787125194906229687	59277311
1787125194989553424	71368703
1787125195095726769	74055679
1787125195177105645	59932671
1787125195301781951	73793535
1787125195409848956	71630847
1787125195492867484	72089599
1787125195595949183	74055679
1787125195699743771	71499775
1787125195828305729	59342847
1787125195912745466	72417279
1787125195994938935	59310079
1787125196079414106	59867135
1787125196204740951	72417279
1787125196285731052	70909951
1787125196392419846	74514431
1787125196475332825	71106559
1787125196578219335	72679423
1787125196683330177	72744959
1787125196788002068	84672511
1787125196870060250	60162047
1787125196972468746	72548351
1787125197074946407	74514431
1787125197176442770	84934655
1787125197280029139	72548351
1787125197381938771	60030975
1787125197485000342	74579967
1787125197586265995	85000191
1787125197687761231	60293119
1787125197788962595	58884095
1787125197849711091	71499775
1787125197973027767	72417279
1787125198075548041	59015167
1787125198177528082	71761919
1787125198261954255	72482815
1787125198343029789	60784639
1787125198424565045	85524479
1787125198525848024	72286207
1787125198627758434	85590015
1787125198730514409	60817407
1787125198818743308	75235327
1787125198901523082	72351743
1787125199005201271	75431935
1787125199108346408	85917695
1787125199189853913	75497471
1787125199291720023	75497471
1787125199373687621	91881471
1787125199496578695	85983231
1787125199599427724	85983231
1787125199682757491	72941567
1787125199763720370	58916863
1787125199869539889	86179839
1787125199931550671	71565311
1787125200032719788	75431935
1787125200113941711	75235327
1787125200237183891	73334783
1787125200318545361	71565311
1787125200402157799	73596927
1787125200525542402	85917695
1787125200613454221	73334783
1787125200694480724	73334783
1787125200780526979	72941567
1787125200886533877	72810495
1787125200973607340	86114303
1787125201059596392	58490879
1787125201163332498	75825151
1787125201250012167	86245375
1787125201335042735	62029823
1787125201439538618	92340223
1787125201541842361	92340223
1787125201649710494	61079551
1787125201762560184	92274687
1787125201825792202	86769663
1787125201929755377	92078079
1787125202016555012	91619327
1787125202098758211	86966271
1787125202187975131	76480511
1787125202273546868	73007103
1787125202358564640	86966271
1787125202463561610	86900735
1787125202566617103	86966271
1787125202673758374	86900735
1787125202757552137	76283903
1787125202861764107	86966271
1787125202967532617	62390271
1787125203070915546	73531391
1787125203156536969	76611583
1787125203263589031	73727999
1787125203350526914	73269247
1787125203435184791	76611583
1787125203518581862	73269247
1787125203624754200	76742655
1787125203727534138	87359487
1787125203853547415	73400319
1787125203936725412	73334783
1787125204039512006	92012543
1787125204142190281	71761919
1787125204226118862	71827455
1787125204315006373	60915711
1787125204397748469	87752703
1787125204501354291	72024063
1787125204584837692	77201407
1787125204668538014	71892991
1787125204772565058	87883775
1787125204876427852	63209471
1787125204962501704	77398015
1787125205045562863	88014847
1787125205168938628	61308927
1787125205271551491	73793535
1787125205375382410	60751871
1787125205477969088	73990143
1787125205580734295	91750399
1787125205662415919	91815935
1787125205765828354	88276991
1787125205868797590	73793535
1787125205950547014	77922303
1787125206052988057	72286207
1787125206155548800	88408063
1787125206237748264	78184447
1787125206340200949	73727999
1787125206423728327	71892991
1787125206545186789	88670207
1787125206649172140	88801279
1787125206750760336	78315519
1787125206852462202	91619327
1787125206954700838	91619327
1787125207056156930	89063423
1787125207137158429	72351743
1787125207241078037	73531391
1787125207322736041	73531391
1787125207404245673	91947007
1787125207507807086	88932351
1787125207588744065	88997887
1787125207711444777	88997887
1787125207794348269	89063423
1787125207897539705	72548351
1787125208021028840	88997887
1787125208126538876	63012863
1787125208227871702	89128959
1787125208331783710	73727999
1787125208433969904	88866815
1787125208537773549	73596927
1787125208640950996	73596927
1787125208743942700	79429631
1787125208826074205	79429631
1787125208929583419	89194495
1787125209030796023	63668223
1787125209114762323	63668223
1787125209225791845	89391103
1787125209311544616	73859071
1787125209417413554	73793535
1787125209502876590	78970879
1787125209608143530	61505535
1787125209711534481	89456639
1787125209796732944	73793535
1787125209900729161	79298559
1787125210007574522	73859071
1787125210091946151	79167487
1787125210195806752	79364095
1787125210297085814	73924607
1787125210380005859	73990143
1787125210464533486	89849855
1787125210571563308	58359807
1787125210655016685	74055679
1787125210759536983	92405759
1787125210863746868	74055679
1787125210975392102	79626239
1787125211089785276	73793535
1787125211198439037	79757311
1787125211283753818	74317823
1787125211368192938	79822847
1787125211472568005	64323583
1787125211576946815	89718783
1787125211688555909	62291967
1787125211796354594	80019455
1787125211902127797	61964287
1787125212005559584	89915391
1787125212087881039	73793535
1787125212191552976	80150527
1787125212293733606	73990143
1787125212397575460	89980927
1787125212503539359	89784319
1787125212606524422	80216063
1787125212714564294	89915391
1787125212801686718	74186751
1787125212909721154	58589183
1787125212994556062	80150527
1787125213077785809	75169791
1787125213179463264	80281599
1787125213262913753	63995903
1787125213347543857	75300863
1787125213450630364	89915391
1787125213535523408	80412671
1787125213640551322	89849855
1787125213748604217	89653247
1787125213856539143	64192511
1787125213940955941	75038719
1787125214042163964	56164351
1787125214144948515	80740351
1787125214253382010	75431935
1787125214356690665	63143935
1787125214457853981	75366399
1787125214539234157	90046463
1787125214664654691	80609279
1787125214747729050	94437375
1787125214850604523	90177535
1787125214954012465	80740351
1787125215056336838	89980927
1787125215158580693	90111999
1787125215281920631	75628543
1787125215385515335	89980927
1787125215489744142	89915391
1787125215591551250	89915391
1787125215673187779	63700991
1787125215777539020	89980927
1787125215880107629	90111999
1787125215982403003	80740351
1787125216063322450	75825151
1787125216167140312	76021759
1787125216249220272	55902207
1787125216350993780	64225279
1787125216436085074	90636287
1787125216537548874	75366399
1787125216639027782	64421887
1787125216741417675	75563007
1787125216823959406	80936959
1787125216925757958	56360959
1787125217027489912	76152831
1787125217109190708	61636607
1787125217193275022	81264639
1787125217296259439	61571071
1787125217380524390	91226111
1787125217485182949	64520191
1787125217584526517	81592319
1787125217701446986	91357183
1787125217783874101	76283903
1787125217901525146	81788927
1787125217984928552	81657855
1787125218074527942	81657855
1787125218173315737	91684863
1787125218279517854	75890687
1787125218390539564	64684031
1787125218498587102	81919999
1787125218562237026	76218367
1787125218652748308	91815935
1787125218759595240	75300863
1787125218844529184	76414975
1787125218934551216	82247679
1787125219018765421	65044479
1787125219105590691	92078079
1787125219186659561	75431935
1787125219292608692	92143615
1787125219373535399	75300863
1787125219483737954	92340223
1787125219591706258	65110015
1787125219676322356	97517567
1787125219777510518	74842111
1787125219882532042	82444287
1787125219990550650	74711039
1787125220099569465	92602367
1787125220203813535	82575359
1787125220308454057	92602367
1787125220394566371	97452031
1787125220497506131	82444287
1787125220581766627	92667903
1787125220683420792	75366399
1787125220766545506	65110015
1787125220870534412	76611583
1787125220952820707	74776575
1787125221035534620	92864511
1787125221159399820	74645503
1787125221264737873	76742655
1787125221368191190	74579967
1787125221449222813	74579967
1787125221551534241	83099647
1787125221653936208	76611583
1787125221757307479	93257727
1787125221879930646	65961983
1787125221983741664	74448895
1787125222066186547	93388799
1787125222169482427	74579967
1787125222273735250	98500607
1787125222374884174	98435071
1787125222456938412	98107391
1787125222560531844	74711039
1787125222642737448	97910783
1787125222745944984	83951615
1787125222826897576	93716479
1787125222949997721	66551807
1787125223031789097	97452031
1787125223135768678	97386495
1787125223243533300	97386495
1787125223324739258	84213759
1787125223425904971	66846719
1787125223529415077	93519871
1787125223632458679	83886079
1787125223713799387	93519871
1787125223816747867	93388799
1787125223920537884	61014015
1787125224003503927	93519871
1787125224105763899	83361791
1787125224207214006	93585407
1787125224290962618	93716479
1787125224393117190	65044479
1787125224474945634	83558399
1787125224576675620	83492863
1787125224679753233	83492863
1787125224781200308	83558399
1787125224882349981	93913087
1787125224984663095	83427327
1787125225066968259	93913087
1787125225168124367	93978623
1787125225273974589	94044159
1787125225356256375	82903039
1787125225480460073	77987839
1787125225562178192	82968575
1787125225665562927	94109695
1787125225750550314	67502079
1787125225874642629	83230719
1787125225980453284	97452031
1787125226085554217	94306303
1787125226189727598	94371839
1787125226273994585	77266943
1787125226422705786	78184447
1787125226486544732	83165183
1787125226570793417	82903039
1787125226656556941	78053375
1787125226740548548	97583103
1787125226850554617	77070335
1787125226953743357	82968575
1787125227062212309	78053375
1787125227167547676	82968575
1787125227271533864	78184447
1787125227377558868	78249983
1787125227484497622	95027199
1787125227567612790	76939263
1787125227675952376	97845247
1787125227761545143	95027199
1787125227888537482	83296255
1787125227975649875	95027199
1787125228082526722	77725695
1787125228186396022	95223807
1787125228272553975	76939263
1787125228379552260	83623935
1787125228480742948	95289343
1787125228584154068	66781183
1787125228689166910	83755007
1787125228813545250	77660159
1787125228897817574	83951615
1787125229004538926	77398015
1787125229085497269	84082687
1787125229191738771	98172927
1787125229293715780	97910783
1787125229376516751	67174399
1787125229480439123	77922303
1787125229585537426	95485951
1787125229689205334	77922303
1787125229813552893	95617023
1787125229895529782	66977791
1787125229999729054	95354879
1787125230102541930	95223807
1787125230185135040	95027199
1787125230287742469	94896127
1787125230372145634	83820543
1787125230473336938	98566143
1787125230576045658	78118911
1787125230677170248	94961663
1787125230759133230	83820543
1787125230861942793	94765055
1787125230945544889	65961983
1787125231046765819	83951615
1787125231127734465	84017151
1787125231232057683	94765055
1787125231314942818	94830591
1787125231416878428	94437375
1787125231520949620	94240767
1787125231623961782	94306303
1787125231735275778	94175231
1787125231796696498	83099647
1787125231899573791	93847551
1787125231980510475	93126655
1787125232062379304	92930047
1787125232163445141	82903039
1787125232245842369	82771967
1787125232347727168	92995583
1787125232429715290	82968575
1787125232531923080	82968575
1787125232635092613	83034111
1787125232715988056	82903039
1787125232817873665	78249983
1787125232921623998	77725695
1787125233026525896	83099647
1787125233109215515	78118911
1787125233210674161	83165183
1787125233313906114	77791231
1787125233394885724	77660159
1787125233497514647	77791231
1787125233618764578	93323263
1787125233700084125	92995583
1787125233802554123	82968575
1787125233884521352	82968575
1787125233987524983	92864511
1787125234070411311	77332479
1787125234173106449	77987839
1787125234279945241	83099647
1787125234387526879	67895295
1787125234468770666	82837503
1787125234576069940	76611583
1787125234662530675	66682879
1787125234764714869	78381055
1787125234873567502	83034111
1787125234955728386	78118911
1787125235061135159	68026367
1787125235166508803	83165183
1787125235267590085	59604991
1787125235354514093	77791231
1787125235439996350	77004799
1787125235525872864	77922303
1787125235611579182	83427327
1787125235716987542	100335615
1787125235838405605	100270079
1787125235921758499	93716479
1787125236023174142	83361791
1787125236107528925	93716479
1787125236212492485	93782015
1787125236293478792	78315519
1787125236394617196	83296255
1787125236475999510	76152831
1787125236578208282	83492863
1787125236682716058	76218367
1787125236765960113	93323263
1787125236870545942	83623935
1787125236975532522	78905343
1787125237056494732	76087295
1787125237140188766	93388799
1787125237243761684	78839807
1787125237345722954	76021759
1787125237450547754	78905343
1787125237514535631	93782015
1787125237617681165	78839807
1787125237719083220	84344831
1787125237801189209	79036415
1787125237903540511	84410367
1787125238005503986	79101951
1787125238087963674	68026367
1787125238170761174	59179007
1787125238274845884	93913087
1787125238356530049	76349439
1787125238459689062	93716479
1787125238561444123	93847551
1787125238682870899	79560703
1787125238767549910	93978623
1787125238870803919	79626239
1787125238973517397	93913087
1787125239076532731	93978623
1787125239178583169	101056511
1787125239282801258	100925439
1787125239385735869	93913087
1787125239468690179	93913087
1787125239569952387	84869119
1787125239674601669	77135871
1787125239776162710	93847551
1787125239878565769	67371007
1787125239961027072	93978623
1787125240042317580	67371007
1787125240145747302	77463551
1787125240227526895	85196799
1787125240309542904	84738047
1787125240413533370	79822847
1787125240516760733	79757311
1787125240598168024	79822847
1787125240680269377	77856767
1787125240781439941	77922303
1787125240883768904	79822847
1787125240965532327	94437375
1787125241048392766	79888383
1787125241129531265	85196799
1787125241211811469	85196799
1787125241315534966	85065727
1787125241396741369	94633983
1787125241499724403	79233023
1787125241602383706	85262335
1787125241683292182	94568447
1787125241764643496	67960831
1787125241846559107	78381055
1787125241968939194	79233023
1787125242076009672	85524479
1787125242163209070	78643199
1787125242269565929	94896127
1787125242371497697	94896127
1787125242457541024	79429631
1787125242542277266	85852159
1787125242626726292	95027199
1787125242739974134	85131263
1787125242843453387	94175231
1787125242947740146	84738047
1787125243036549108	84803583
1787125243128502503	94306303
1787125243215754800	84869119
1787125243343739638	85000191
1787125243429138986	94306303
1787125243534537280	85065727
1787125243638751485	94306303
1787125243734169884	85000191
1787125243839827039	85065727
1787125243944130136	94306303
1787125244067076446	67895295
1787125244154547537	78905343
1787125244264611405	79495167
1787125244368980485	94240767
1787125244477020636	94175231
1787125244562988436	102563839
1787125244646555348	93978623
1787125244750528496	85393407
1787125244833925728	93978623
1787125244939536084	85065727
1787125245042425984	68419583
1787125245145888413	85131263
1787125245248385522	85196799
1787125245352711019	79560703
1787125245437162223	85131263
1787125245498737216	79560703
1787125245600530617	84869119
1787125245702144254	94175231
1787125245805606109	84869119
1787125245887760367	94109695
1787125245989467180	84541439
1787125246071973306	84475903
1787125246174408585	68354047
1787125246275756817	94306303
1787125246356767200	80281599
1787125246458526039	84672511
1787125246541317068	84738047
1787125246643799908	84869119
1787125246725134491	79691775
1787125246807178553	84934655
1787125246889805849	79495167
1787125246970724367	68222975
1787125247071915094	94633983
1787125247174406256	85131263
1787125247256182019	94633983
1787125247338464025	84738047
1787125247441169437	94568447
1787125247522125267	81002495
1787125247605813717	81002495
1787125247711278214	94765055
1787125247815224540	84672511
1787125247920983104	94830591
1787125248023238154	94699519
1787125248105835211	79429631
1787125248207021233	84606975
1787125248309343425	94699519
1787125248391743529	94633983
1787125248476020759	84606975
1787125248559783066	78970879
1787125248661832191	104398847
1787125248763018257	84672511
1787125248864870306	104136703
1787125248968430154	104005631
1787125249072522782	81068031
1787125249175122442	94568447
1787125249256951496	67076095
1787125249358673468	81133567
1787125249441007573	80936959
1787125249542695679	80740351
1787125249645670663	80805887
1787125249727751759	94961663
1787125249833531379	84738047
1787125249936572852	80216063
1787125250017537908	95092735
1787125250122516894	69074943
1787125250224687085	95027199
1787125250307737289	66781183
1787125250389547674	80281599
1787125250495559146	94633983
1787125250584548933	94633983
1787125250711565160	84738047
1787125250814760599	94306303
1787125250905539127	94109695
1787125251011298322	84803583
1787125251097272769	69795839
1787125251222562928	94109695
1787125251305523494	69926911
1787125251411813896	67010559
1787125251519541825	94175231
1787125251611526635	80019455
1787125251696525564	67010559
1787125251781530457	79953919
1787125251887554383	85262335
1787125251992528414	59211775
1787125252074543585	94175231
1787125252160602855	69992447
1787125252265562491	94175231
1787125252349555269	66715647
1787125252433695296	80412671
1787125252536961694	80347135
1787125252622274808	70385663
1787125252738314158	85065727
1787125252835776566	94306303
1787125252945316927	84672511
1787125253031033635	106037247
1787125253133420322	93847551
1787125253217126260	84934655
1787125253307022888	93847551
1787125253399181077	80412671
1787125253507546069	80347135
1787125253591507592	94109695
1787125253676911898	80609279
1787125253782955039	80609279
1787125253866765156	85000191
1787125253952538772	71041023
1787125254054590793	94437375
1787125254136525787	80805887
1787125254259000215	94568447
1787125254361945164	94633983
1787125254464520923	71368703
1787125254568527535	94699519
1787125254673730208	85196799
1787125254761967241	84934655
1787125254866883188	80412671
1787125254950194451	79298559
1787125255036785613	57409535
1787125255138041477	94502911
1787125255218979212	84803583
1787125255325519177	94633983
1787125255428549882	94437375
1787125255530527494	66715647
1787125255613523591	85065727
1787125255715152728	57638911
1787125255801283580	79233023
1787125255907525586	81264639
1787125255992211648	85131263
1787125256094744635	81330175
1787125256201270063	85327871
1787125256284729122	80871423
1787125256385880037	94633983
1787125256467784992	79101951
1787125256584540695	94765055
1787125256688542486	85262335
1787125256774352831	94896127
1787125256868136015	80674815
1787125256929955395	94830591
1787125257014900103	85524479
1787125257117400901	80740351
1787125257199194973	85655551
1787125257301486833	85786623
1787125257428487751	71499775
1787125257495093368	85983231
1787125257597407578	71434239
1787125257703528006	80936959
1787125257807251570	86179839
1787125257889545669	80281599
1787125257995616104	86179839
1787125258076700130	66551807
1787125258198344079	107806719
1787125258301168921	78905343
1787125258388179404	95879167
1787125258489539130	66682879
1787125258576513781	86704127
1787125258657589957	80740351
1787125258759962534	96141311
1787125258863536375	86769663
1787125258950970554	86704127
1787125259036541867	86769663
1787125259139523388	81068031
1787125259223569100	86704127
1787125259330261725	80871423
1787125259417438614	80674815
1787125259551143165	96665599
1787125259654322843	80674815
1787125259735267843	96534527
